"y","x","cluster_id"
21,258,286
21,259,286
21,265,286
22,251,286
22,252,286
22,253,286
22,254,286
22,255,286
22,256,286
22,261,286
22,262,286
22,265,286
22,266,286
22,267,286
22,270,286
22,271,286
22,272,286
22,273,286
22,275,286
22,276,286
23,236,286
23,238,286
23,239,286
23,243,286
23,247,286
23,249,286
23,250,286
23,251,286
23,252,286
23,253,286
23,259,286
23,260,286
23,266,286
23,267,286
23,269,286
23,271,286
23,272,286
23,273,286
23,274,286
23,275,286
23,276,286
23,277,286
24,234,286
24,236,286
24,237,286
24,238,286
24,239,286
24,241,286
24,242,286
24,243,286
24,244,286
24,245,286
24,246,286
24,247,286
24,248,286
24,249,286
24,250,286
24,251,286
24,252,286
24,253,286
24,254,286
24,255,286
24,258,286
24,259,286
24,264,286
24,265,286
24,266,286
24,268,286
24,269,286
24,271,286
24,272,286
24,273,286
24,274,286
24,275,286
24,276,286
24,277,286
24,281,286
24,282,286
24,285,286
25,233,286
25,237,286
25,238,286
25,239,286
25,240,286
25,241,286
25,242,286
25,243,286
25,244,286
25,245,286
25,246,286
25,247,286
25,248,286
25,249,286
25,250,286
25,251,286
25,252,286
25,253,286
25,254,286
25,255,286
25,256,286
25,258,286
25,259,286
25,260,286
25,261,286
25,262,286
25,265,286
25,266,286
25,267,286
25,269,286
25,271,286
25,274,286
25,275,286
25,276,286
25,277,286
25,278,286
25,279,286
25,281,286
25,282,286
25,283,286
25,285,286
25,286,286
26,231,286
26,232,286
26,237,286
26,238,286
26,239,286
26,240,286
26,241,286
26,242,286
26,243,286
26,244,286
26,245,286
26,246,286
26,247,286
26,248,286
26,249,286
26,250,286
26,251,286
26,252,286
26,253,286
26,254,286
26,255,286
26,256,286
26,257,286
26,258,286
26,261,286
26,278,286
26,279,286
26,280,286
26,283,286
26,285,286
26,286,286
26,287,286
26,288,286
27,230,286
27,231,286
27,232,286
27,233,286
27,234,286
27,237,286
27,238,286
27,239,286
27,240,286
27,241,286
27,242,286
27,243,286
27,244,286
27,280,286
27,283,286
27,284,286
27,285,286
27,286,286
27,288,286
28,223,286
28,229,286
28,230,286
28,231,286
28,232,286
28,233,286
28,234,286
28,237,286
28,238,286
28,239,286
28,240,286
28,241,286
28,252,286
28,283,286
28,285,286
28,286,286
29,229,286
29,230,286
29,231,286
29,232,286
29,233,286
29,234,286
29,235,286
29,237,286
29,238,286
29,245,286
29,270,286
29,271,286
29,279,286
29,280,286
29,281,286
29,285,286
30,229,286
30,230,286
30,231,286
30,232,286
30,233,286
30,234,286
30,235,286
30,236,286
30,237,286
30,238,286
30,239,286
30,246,286
30,253,286
30,266,286
30,267,286
30,279,286
30,280,286
30,281,286
30,282,286
30,284,286
31,229,286
31,230,286
31,231,286
31,232,286
31,233,286
31,234,286
31,235,286
31,236,286
31,237,286
31,238,286
31,239,286
31,240,286
31,241,286
31,247,286
31,249,286
31,278,286
31,281,286
31,282,286
31,283,286
31,284,286
31,285,286
31,287,286
31,300,559
32,207,685
32,229,286
32,230,286
32,231,286
32,232,286
32,233,286
32,234,286
32,235,286
32,236,286
32,237,286
32,238,286
32,241,286
32,246,286
32,247,286
32,278,286
32,281,286
32,282,286
32,283,286
32,297,559
32,298,559
32,300,559
32,302,559
32,305,559
32,306,559
32,309,559
33,231,286
33,232,286
33,233,286
33,234,286
33,235,286
33,236,286
33,237,286
33,243,286
33,244,286
33,245,286
33,246,286
33,247,286
33,253,286
33,254,286
33,255,286
33,274,286
33,277,286
33,278,286
33,279,286
33,280,286
33,300,559
33,301,559
33,302,559
33,303,559
33,304,559
33,305,559
33,310,559
34,231,286
34,235,286
34,236,286
34,243,286
34,244,286
34,245,286
34,251,286
34,260,286
34,274,286
34,278,286
34,279,286
34,302,559
34,303,559
34,304,559
34,305,559
34,306,559
34,307,559
34,309,559
34,313,559
35,205,685
35,236,286
35,237,286
35,238,286
35,243,286
35,244,286
35,245,286
35,246,286
35,261,286
35,263,286
35,273,286
35,274,286
35,275,286
35,276,286
35,279,286
35,296,559
35,302,559
35,304,559
35,305,559
35,309,559
36,196,685
36,197,685
36,238,286
36,244,286
36,258,286
36,260,286
36,261,286
36,262,286
36,263,286
36,264,286
36,265,286
36,267,286
36,273,286
36,302,559
36,303,559
36,304,559
36,305,559
36,306,559
36,308,559
36,309,559
36,310,559
36,312,559
36,313,559
36,322,559
37,197,685
37,217,685
37,241,286
37,242,286
37,244,286
37,256,286
37,258,286
37,259,286
37,260,286
37,261,286
37,262,286
37,303,559
37,305,559
37,306,559
37,310,559
37,312,559
37,313,559
37,314,559
37,315,559
38,195,685
38,197,685
38,253,286
38,254,286
38,255,286
38,256,286
38,257,286
38,258,286
38,259,286
38,260,286
38,261,286
38,262,286
38,263,286
38,271,286
38,306,559
38,307,559
38,311,559
39,196,685
39,198,685
39,235,286
39,236,286
39,238,286
39,253,286
39,254,286
39,256,286
39,257,286
39,258,286
39,259,286
39,260,286
39,261,286
39,263,286
39,298,559
39,322,559
39,326,559
39,327,559
40,193,685
40,194,685
40,195,685
40,234,286
40,236,286
40,238,286
40,251,286
40,252,286
40,253,286
40,254,286
40,258,286
40,259,286
40,278,286
40,326,559
41,193,685
41,194,685
41,236,286
41,243,286
41,244,286
41,245,286
41,247,286
41,249,286
41,250,286
41,257,286
41,268,286
41,323,559
41,331,559
42,187,685
42,190,685
42,193,685
42,194,685
42,233,286
42,234,286
42,241,286
42,242,286
42,329,559
42,330,559
43,184,685
43,185,685
43,186,685
43,192,685
43,193,685
43,194,685
43,195,685
43,233,286
43,284,286
43,305,559
43,306,559
43,307,559
44,183,685
44,184,685
44,185,685
44,186,685
44,187,685
44,191,685
44,192,685
44,193,685
44,194,685
44,195,685
44,196,685
44,305,559
44,306,559
44,307,559
44,325,559
45,183,685
45,184,685
45,186,685
45,188,685
45,192,685
45,196,685
45,206,685
45,232,286
45,305,559
45,307,559
46,197,685
46,305,559
46,306,559
46,331,559
46,336,559
46,339,559
47,181,685
47,199,685
47,213,685
47,236,286
47,289,559
47,305,559
47,336,559
48,174,685
48,198,685
48,199,685
48,200,685
48,225,286
48,226,286
48,303,559
48,304,559
48,305,559
48,333,559
48,336,559
48,342,559
49,199,685
49,204,685
49,215,685
49,216,685
49,227,286
49,228,286
49,229,286
49,302,559
49,303,559
49,304,559
49,326,559
49,333,559
49,334,559
49,335,559
49,340,559
49,343,559
50,174,685
50,182,685
50,183,685
50,199,685
50,200,685
50,201,685
50,215,685
50,216,685
50,217,685
50,218,685
50,227,286
50,287,559
50,303,559
50,304,559
50,329,559
50,334,559
50,342,559
51,183,685
51,186,685
51,199,685
51,201,685
51,214,685
51,217,685
51,223,685
51,228,286
51,302,559
51,324,559
51,325,559
52,179,685
52,180,685
52,181,685
52,185,685
52,199,685
52,200,685
52,201,685
52,202,685
52,224,685
52,303,559
53,180,685
53,185,685
53,186,685
53,187,685
53,190,685
53,201,685
53,202,685
53,203,685
53,232,286
53,285,286
53,303,559
53,304,559
53,326,559
53,334,559
53,335,559
53,337,559
53,338,559
53,339,559
53,340,559
53,343,559
54,181,685
54,200,685
54,238,286
54,303,559
54,335,559
54,336,559
54,337,559
54,338,559
54,339,559
54,340,559
54,342,559
55,203,685
55,213,685
55,214,685
55,224,685
55,252,286
55,303,559
55,328,559
55,330,559
55,339,559
55,341,559
55,342,559
56,191,685
56,214,685
56,215,685
56,247,286
56,253,286
56,257,286
56,260,286
56,267,286
56,301,559
56,302,559
56,338,559
56,342,559
57,214,685
57,215,685
57,216,685
57,222,685
57,256,286
57,258,286
57,342,559
58,179,685
58,193,685
58,194,685
58,213,685
58,215,685
58,260,286
58,266,286
58,267,286
58,301,559
58,342,559
59,173,685
59,174,685
59,175,685
59,176,685
59,304,559
59,341,559
59,342,559
60,173,685
60,174,685
60,175,685
60,176,685
60,196,685
60,197,685
60,232,286
60,253,286
60,300,559
60,303,559
60,305,559
61,172,685
61,173,685
61,174,685
61,175,685
61,176,685
61,195,685
61,196,685
61,213,685
61,301,559
61,303,559
61,304,559
62,171,685
62,172,685
62,173,685
62,174,685
62,175,685
62,176,685
62,195,685
62,197,685
62,211,685
62,213,685
62,301,559
63,172,685
63,173,685
63,174,685
63,195,685
63,211,685
63,212,685
63,213,685
63,267,286
63,268,286
63,300,559
63,302,559
64,131,685
64,171,685
64,172,685
64,173,685
64,174,685
64,192,685
64,195,685
64,212,685
64,213,685
64,239,286
64,258,286
64,262,286
64,300,559
64,301,559
64,302,559
64,328,559
65,170,685
65,171,685
65,173,685
65,174,685
65,187,685
65,193,685
65,194,685
65,209,685
65,211,685
65,212,685
65,213,685
65,239,286
65,241,286
65,254,286
65,258,286
65,261,286
65,299,1381
65,301,559
65,303,559
66,171,685
66,192,685
66,193,685
66,210,685
66,211,685
66,212,685
66,213,685
66,243,286
66,257,286
66,258,286
66,300,1381
66,301,1381
66,302,559
66,337,559
67,163,685
67,165,685
67,168,685
67,192,685
67,209,685
67,210,685
67,211,685
67,234,286
67,301,1381
67,302,1381
67,338,559
67,342,559
68,164,685
68,165,685
68,166,685
68,168,685
68,169,685
68,170,685
68,174,685
68,195,685
68,210,685
68,211,685
68,212,685
68,233,685
68,235,286
68,261,286
68,278,1381
68,301,1381
68,323,559
69,56,1622
69,162,685
69,163,685
69,164,685
69,167,685
69,168,685
69,169,685
69,170,685
69,206,685
69,207,685
69,208,685
69,210,685
69,230,685
69,231,685
69,249,286
69,262,286
69,272,1381
69,328,559
70,168,685
70,169,685
70,170,685
70,207,685
70,208,685
70,232,685
70,252,286
70,273,1381
70,292,1381
70,304,1381
70,305,1381
70,306,1381
71,166,685
71,168,685
71,207,685
71,208,685
71,233,685
71,242,286
71,304,1381
71,305,1381
71,306,1381
71,329,559
72,167,685
72,168,685
72,169,685
72,209,685
72,213,685
72,230,685
72,253,286
72,254,286
72,270,1381
72,296,1381
72,303,1381
72,306,1381
72,323,559
73,244,286
73,254,286
73,318,559
73,337,559
73,338,559
73,339,559
74,166,685
74,244,286
74,245,286
74,287,1381
74,288,1381
74,303,1381
74,304,1381
74,305,1381
74,318,559
74,329,559
74,330,559
74,331,559
74,335,559
74,336,559
74,337,559
74,338,559
75,133,685
75,160,685
75,169,685
75,173,685
75,304,1381
75,307,1381
75,308,1381
75,318,559
75,319,559
75,320,559
75,331,559
76,42,1622
76,159,685
76,160,685
76,161,685
76,164,685
76,215,685
76,304,1381
76,307,1381
76,320,559
76,322,559
76,338,559
77,43,1622
77,45,1622
77,215,685
77,216,685
77,219,685
77,318,1381
77,319,1381
77,320,559
77,322,559
77,323,559
77,333,559
77,336,559
77,337,559
78,160,685
78,211,685
78,212,685
78,214,685
78,215,685
78,219,685
78,249,286
78,250,286
78,318,1381
78,321,559
78,322,559
78,335,559
78,336,559
79,69,1622
79,81,1622
79,82,1622
79,213,685
79,214,685
79,220,685
79,231,685
79,249,286
79,277,1381
79,318,1381
79,319,1381
79,320,1381
79,321,1381
79,322,1381
79,326,559
79,335,559
79,336,559
80,78,1622
80,80,1622
80,81,1622
80,82,1622
80,83,1622
80,84,1622
80,85,1622
80,139,685
80,164,685
80,183,685
80,215,685
80,222,685
80,274,1381
80,278,1381
80,279,1381
80,281,1381
80,317,1381
80,318,1381
80,319,1381
80,320,1381
80,324,559
80,326,559
80,327,559
80,334,559
81,68,1622
81,72,1622
81,77,1622
81,78,1622
81,79,1622
81,80,1622
81,81,1622
81,82,1622
81,83,1622
81,84,1622
81,86,1622
81,134,1622
81,166,685
81,181,685
81,182,685
81,215,685
81,225,685
81,281,1381
81,312,1381
81,316,1381
81,317,1381
81,319,1381
81,320,1381
81,321,1381
81,322,1381
81,324,1381
81,325,1381
81,326,559
81,329,559
81,331,559
81,333,559
82,77,1622
82,78,1622
82,79,1622
82,80,1622
82,81,1622
82,82,1622
82,84,1622
82,159,685
82,216,685
82,281,1381
82,283,1381
82,284,1381
82,285,1381
82,313,1381
82,314,1381
82,319,1381
82,320,1381
82,321,1381
82,325,1381
82,326,1381
82,327,1381
82,332,559
83,45,1622
83,77,1622
83,78,1622
83,79,1622
83,81,1622
83,83,1622
83,84,1622
83,85,1622
83,135,1622
83,228,685
83,261,1381
83,281,1381
83,282,1381
83,283,1381
83,284,1381
83,285,1381
83,297,1381
83,314,1381
83,315,1381
83,320,1381
83,321,1381
83,326,1381
83,327,1381
83,328,1381
83,329,559
83,330,559
83,331,559
84,77,1622
84,78,1622
84,79,1622
84,82,1622
84,83,1622
84,84,1622
84,85,1622
84,86,1622
84,159,685
84,227,685
84,229,685
84,230,685
84,270,1381
84,282,1381
84,285,1381
84,287,1381
84,320,1381
84,321,1381
84,322,1381
84,323,1381
84,324,1381
84,325,1381
84,326,1381
84,327,1381
84,328,1381
84,329,1381
84,330,1381
85,40,1622
85,64,1622
85,75,1622
85,76,1622
85,77,1622
85,78,1622
85,84,1622
85,101,1622
85,129,1622
85,133,1622
85,134,1622
85,164,685
85,231,685
85,274,1381
85,282,1381
85,283,1381
85,284,1381
85,288,1381
85,289,1381
85,317,1381
85,320,1381
85,321,1381
85,322,1381
85,323,1381
85,324,1381
85,326,1381
85,327,1381
85,328,1381
85,329,1381
85,330,1381
86,43,1622
86,73,1622
86,74,1622
86,75,1622
86,77,1622
86,102,1622
86,128,1622
86,190,685
86,275,1381
86,277,1381
86,281,1381
86,282,1381
86,283,1381
86,288,1381
86,290,1381
86,318,1381
86,320,1381
86,321,1381
86,322,1381
86,323,1381
86,324,1381
86,325,1381
86,326,1381
86,327,1381
86,328,1381
86,329,1381
87,42,1622
87,43,1622
87,44,1622
87,70,1622
87,71,1622
87,72,1622
87,73,1622
87,74,1622
87,134,1622
87,186,685
87,190,685
87,246,2323
87,248,2323
87,276,1381
87,277,1381
87,279,1381
87,280,1381
87,281,1381
87,282,1381
87,283,1381
87,287,1381
87,289,1381
87,290,1381
87,291,1381
87,293,1381
87,301,1381
87,302,1381
87,313,1381
87,318,1381
87,321,1381
87,323,1381
87,324,1381
87,325,1381
87,326,1381
87,327,1381
87,328,1381
88,42,1622
88,43,1622
88,44,1622
88,45,1622
88,67,1622
88,68,1622
88,71,1622
88,72,1622
88,73,1622
88,86,1622
88,101,1622
88,103,1622
88,186,685
88,275,1381
88,276,1381
88,279,1381
88,280,1381
88,281,1381
88,282,1381
88,283,1381
88,284,1381
88,285,1381
88,286,1381
88,287,1381
88,289,1381
88,290,1381
88,291,1381
88,292,1381
88,293,1381
88,294,1381
88,297,1381
88,300,1381
88,301,1381
88,302,1381
88,318,1381
88,321,1381
88,322,1381
88,323,1381
88,324,1381
88,325,1381
88,326,1381
88,327,1381
89,44,1622
89,45,1622
89,46,1622
89,67,1622
89,71,1622
89,78,1622
89,84,1622
89,85,1622
89,102,1622
89,103,1622
89,210,685
89,246,2323
89,249,2323
89,251,2323
89,271,1381
89,276,1381
89,277,1381
89,279,1381
89,280,1381
89,281,1381
89,282,1381
89,283,1381
89,284,1381
89,285,1381
89,286,1381
89,287,1381
89,288,1381
89,289,1381
89,290,1381
89,291,1381
89,292,1381
89,293,1381
89,294,1381
89,295,1381
89,297,1381
89,298,1381
89,299,1381
89,301,1381
89,302,1381
89,313,1381
89,315,1381
89,316,1381
89,317,1381
89,318,1381
89,324,1381
89,325,1381
89,326,1381
90,47,1622
90,48,1622
90,67,1622
90,68,1622
90,146,685
90,207,685
90,209,685
90,212,685
90,226,685
90,276,1381
90,277,1381
90,279,1381
90,280,1381
90,281,1381
90,282,1381
90,283,1381
90,284,1381
90,285,1381
90,286,1381
90,287,1381
90,288,1381
90,290,1381
90,291,1381
90,292,1381
90,294,1381
90,295,1381
90,297,1381
90,298,1381
90,299,1381
90,300,1381
90,301,1381
90,302,1381
90,309,1381
90,323,1381
90,327,1381
91,47,1622
91,48,1622
91,49,1622
91,67,1622
91,68,1622
91,69,1622
91,70,1622
91,96,1622
91,97,1622
91,103,1622
91,233,685
91,240,2323
91,269,1381
91,274,1381
91,280,1381
91,282,1381
91,283,1381
91,284,1381
91,285,1381
91,286,1381
91,287,1381
91,288,1381
91,289,1381
91,290,1381
91,291,1381
91,292,1381
91,294,1381
91,295,1381
91,296,1381
91,297,1381
91,298,1381
91,299,1381
91,300,1381
91,301,1381
91,303,1381
91,304,1381
91,305,1381
91,306,1381
91,307,1381
91,309,1381
92,49,1622
92,65,1622
92,66,1622
92,67,1622
92,68,1622
92,69,1622
92,72,1622
92,73,1622
92,95,1622
92,96,1622
92,97,1622
92,98,1622
92,102,1622
92,104,1622
92,137,1622
92,227,685
92,240,2323
92,262,2323
92,280,1381
92,282,1381
92,283,1381
92,284,1381
92,285,1381
92,286,1381
92,287,1381
92,288,1381
92,289,1381
92,290,1381
92,291,1381
92,292,1381
92,293,1381
92,294,1381
92,295,1381
92,296,1381
92,297,1381
92,298,1381
92,299,1381
92,301,1381
92,302,1381
92,303,1381
92,304,1381
92,305,1381
92,306,1381
92,307,1381
92,308,1381
92,309,1381
92,321,1381
92,322,1381
93,50,1622
93,64,1622
93,65,1622
93,66,1622
93,67,1622
93,68,1622
93,69,1622
93,73,1622
93,81,1622
93,94,1622
93,95,1622
93,96,1622
93,97,1622
93,98,1622
93,102,1622
93,168,685
93,227,685
93,228,685
93,239,2323
93,240,2323
93,264,2323
93,282,1381
93,285,1381
93,286,1381
93,287,1381
93,288,1381
93,289,1381
93,290,1381
93,291,1381
93,292,1381
93,293,1381
93,294,1381
93,295,1381
93,296,1381
93,297,1381
93,298,1381
93,299,1381
93,300,1381
93,301,1381
93,302,1381
93,303,1381
93,304,1381
93,306,1381
93,307,1381
93,308,1381
93,309,1381
93,320,1381
94,50,1622
94,51,1622
94,64,1622
94,65,1622
94,66,1622
94,67,1622
94,68,1622
94,71,1622
