"y","x","cluster_id"
10,113,45
12,128,45
12,129,45
12,131,45
12,136,45
13,117,45
13,127,45
13,130,45
13,135,45
13,136,45
13,137,45
14,136,45
15,143,45
16,137,45
16,138,45
17,137,45
17,138,45
17,334,349
18,125,45
18,163,45
18,164,45
18,165,45
19,151,45
19,160,45
19,162,45
19,163,45
19,164,45
19,165,45
19,166,45
19,168,45
20,132,45
20,151,45
20,152,45
20,153,45
20,162,45
20,165,45
20,168,45
20,170,45
20,174,45
20,175,45
21,111,45
21,112,45
21,130,45
21,133,45
21,151,45
21,152,45
21,153,45
21,154,45
21,156,45
21,162,45
21,168,45
21,169,45
21,175,45
21,214,291
22,162,45
22,169,45
22,215,291
22,219,291
22,318,349
23,158,45
23,159,45
23,162,45
23,218,291
23,219,291
23,220,291
23,221,291
23,290,349
24,162,45
24,164,45
24,165,45
24,166,45
24,237,291
24,286,349
25,159,45
25,160,45
25,237,291
25,246,349
25,253,349
25,270,349
25,271,349
25,272,349
25,273,349
25,281,349
26,142,45
26,159,45
26,161,45
26,253,349
26,254,349
26,264,349
27,259,349
27,260,349
29,260,349
29,271,349
29,272,349
30,174,45
30,175,45
30,269,349
30,270,349
30,271,349
30,272,349
31,128,45
31,174,45
31,220,291
31,227,291
31,271,349
31,292,349
31,293,349
31,294,349
31,295,349
31,418,654
32,217,291
32,218,291
32,225,291
32,283,349
32,291,349
32,292,349
32,293,349
32,294,349
32,424,654
32,425,654
32,428,654
33,133,45
33,215,291
33,216,291
33,217,291
33,218,291
33,282,349
33,285,349
33,294,349
33,425,654
33,426,654
34,133,45
34,134,45
34,215,291
34,216,291
34,218,291
34,250,349
34,251,349
34,392,654
34,405,654
34,406,654
34,420,654
34,423,654
34,431,654
34,432,654
35,191,291
35,216,291
35,217,291
35,251,349
35,403,654
35,416,654
36,143,45
36,216,291
36,229,291
36,233,291
36,253,349
36,292,349
36,405,654
36,410,654
36,415,654
36,416,654
36,417,654
36,418,654
36,420,654
36,421,654
36,422,654
37,115,45
37,143,45
37,144,45
37,156,45
37,219,291
37,220,291
37,221,291
37,222,291
37,234,291
